Categorie,Image_ID,Attaque_Complete,Type_Attaque,Intensite,Algorithme,Param_hash_size,Param_mode,Distance_Hamming,Similarite_Pct
animals,45,Downscale_50,Downscale,50,wHash,32,db4,4,99.7229916897507
animals,45,Downscale_50,Downscale,50,wHash,32,sym5,6,99.60552268244577
animals,45,Downscale_50,Downscale,50,wHash,32,coif1,2,99.84567901234568
animals,45,Downscale_75,Downscale,75,wHash,4,haar,0,100.0
animals,45,Downscale_75,Downscale,75,wHash,4,db4,2,98.0
animals,45,Downscale_75,Downscale,75,wHash,4,sym5,0,100.0
animals,45,Downscale_75,Downscale,75,wHash,4,coif1,0,100.0
animals,45,Downscale_75,Downscale,75,wHash,8,haar,0,100.0
animals,45,Downscale_75,Downscale,75,wHash,8,db4,2,98.9795918367347
animals,45,Downscale_75,Downscale,75,wHash,8,sym5,2,99.21875
animals,45,Downscale_75,Downscale,75,wHash,8,coif1,0,100.0
animals,45,Downscale_75,Downscale,75,wHash,16,haar,0,100.0
animals,45,Downscale_75,Downscale,75,wHash,16,db4,4,99.17355371900827
animals,45,Downscale_75,Downscale,75,wHash,16,sym5,4,99.30555555555556
animals,45,Downscale_75,Downscale,75,wHash,16,coif1,0,100.0
animals,45,Downscale_75,Downscale,75,wHash,32,haar,10,99.0234375
animals,45,Downscale_75,Downscale,75,wHash,32,db4,8,99.44598337950139
animals,45,Downscale_75,Downscale,75,wHash,32,sym5,12,99.21104536489152
animals,45,Downscale_75,Downscale,75,wHash,32,coif1,4,99.69135802469135
animals,45,Downscale_90,Downscale,90,wHash,4,haar,0,100.0
animals,45,Downscale_90,Downscale,90,wHash,4,db4,0,100.0
animals,45,Downscale_90,Downscale,90,wHash,4,sym5,0,100.0
animals,45,Downscale_90,Downscale,90,wHash,4,coif1,2,96.875
animals,45,Downscale_90,Downscale,90,wHash,8,haar,0,100.0
animals,45,Downscale_90,Downscale,90,wHash,8,db4,6,96.93877551020408
animals,45,Downscale_90,Downscale,90,wHash,8,sym5,4,98.4375
animals,45,Downscale_90,Downscale,90,wHash,8,coif1,2,98.61111111111111
animals,45,Downscale_90,Downscale,90,wHash,16,haar,2,99.21875
animals,45,Downscale_90,Downscale,90,wHash,16,db4,10,97.93388429752066
animals,45,Downscale_90,Downscale,90,wHash,16,sym5,6,98.95833333333333
animals,45,Downscale_90,Downscale,90,wHash,16,coif1,2,99.5
animals,45,Downscale_90,Downscale,90,wHash,32,haar,28,97.265625
animals,45,Downscale_90,Downscale,90,wHash,32,db4,28,98.06094182825485
animals,45,Downscale_90,Downscale,90,wHash,32,sym5,28,98.15910585141354
animals,45,Downscale_90,Downscale,90,wHash,32,coif1,26,97.99382716049382
animals,45,Occlusion_10,Occlusion,10,wHash,4,haar,2,87.5
animals,45,Occlusion_10,Occlusion,10,wHash,4,db4,0,100.0
animals,45,Occlusion_10,Occlusion,10,wHash,4,sym5,4,97.22222222222223
animals,45,Occlusion_10,Occlusion,10,wHash,4,coif1,2,96.875
animals,45,Occlusion_10,Occlusion,10,wHash,8,haar,6,90.625
animals,45,Occlusion_10,Occlusion,10,wHash,8,db4,10,94.89795918367346
animals,45,Occlusion_10,Occlusion,10,wHash,8,sym5,8,96.875
animals,45,Occlusion_10,Occlusion,10,wHash,8,coif1,8,94.44444444444444
animals,45,Occlusion_10,Occlusion,10,wHash,16,haar,22,91.40625
animals,45,Occlusion_10,Occlusion,10,wHash,16,db4,32,93.38842975206612
animals,45,Occlusion_10,Occlusion,10,wHash,16,sym5,10,98.26388888888889
animals,45,Occlusion_10,Occlusion,10,wHash,16,coif1,22,94.5
animals,45,Occlusion_10,Occlusion,10,wHash,32,haar,70,93.1640625
animals,45,Occlusion_10,Occlusion,10,wHash,32,db4,94,93.49030470914127
animals,45,Occlusion_10,Occlusion,10,wHash,32,sym5,66,95.66074950690336
animals,45,Occlusion_10,Occlusion,10,wHash,32,coif1,68,94.75308641975309
animals,45,Occlusion_25,Occlusion,25,wHash,4,haar,4,75.0
animals,45,Occlusion_25,Occlusion,25,wHash,4,db4,4,96.0
animals,45,Occlusion_25,Occlusion,25,wHash,4,sym5,6,95.83333333333333
animals,45,Occlusion_25,Occlusion,25,wHash,4,coif1,8,87.5
animals,45,Occlusion_25,Occlusion,25,wHash,8,haar,10,84.375
animals,45,Occlusion_25,Occlusion,25,wHash,8,db4,22,88.77551020408163
animals,45,Occlusion_25,Occlusion,25,wHash,8,sym5,16,93.75
animals,45,Occlusion_25,Occlusion,25,wHash,8,coif1,18,87.5
animals,45,Occlusion_25,Occlusion,25,wHash,16,haar,50,80.46875
animals,45,Occlusion_25,Occlusion,25,wHash,16,db4,64,86.77685950413223
animals,45,Occlusion_25,Occlusion,25,wHash,16,sym5,36,93.75
animals,45,Occlusion_25,Occlusion,25,wHash,16,coif1,52,87.0
animals,45,Occlusion_25,Occlusion,25,wHash,32,haar,196,80.859375
animals,45,Occlusion_25,Occlusion,25,wHash,32,db4,240,83.37950138504155
animals,45,Occlusion_25,Occlusion,25,wHash,32,sym5,164,89.21761998685076
animals,45,Occlusion_25,Occlusion,25,wHash,32,coif1,190,85.3395061728395
animals,45,Occlusion_50,Occlusion,50,wHash,4,haar,4,75.0
animals,45,Occlusion_50,Occlusion,50,wHash,4,db4,12,88.0
animals,45,Occlusion_50,Occlusion,50,wHash,4,sym5,8,94.44444444444444
animals,45,Occlusion_50,Occlusion,50,wHash,4,coif1,12,81.25
animals,45,Occlusion_50,Occlusion,50,wHash,8,haar,22,65.625
animals,45,Occlusion_50,Occlusion,50,wHash,8,db4,42,78.57142857142857
animals,45,Occlusion_50,Occlusion,50,wHash,8,sym5,24,90.625
animals,45,Occlusion_50,Occlusion,50,wHash,8,coif1,24,83.33333333333334
animals,45,Occlusion_50,Occlusion,50,wHash,16,haar,90,64.84375
animals,45,Occlusion_50,Occlusion,50,wHash,16,db4,138,71.48760330578513
animals,45,Occlusion_50,Occlusion,50,wHash,16,sym5,82,85.76388888888889
animals,45,Occlusion_50,Occlusion,50,wHash,16,coif1,106,73.5
animals,45,Occlusion_50,Occlusion,50,wHash,32,haar,388,62.109375
animals,45,Occlusion_50,Occlusion,50,wHash,32,db4,480,66.7590027700831
animals,45,Occlusion_50,Occlusion,50,wHash,32,sym5,352,76.85733070348455
animals,45,Occlusion_50,Occlusion,50,wHash,32,coif1,372,71.2962962962963
animals,45,Occlusion_75,Occlusion,75,wHash,4,haar,4,75.0
animals,45,Occlusion_75,Occlusion,75,wHash,4,db4,18,82.0
animals,45,Occlusion_75,Occlusion,75,wHash,4,sym5,10,93.05555555555556
animals,45,Occlusion_75,Occlusion,75,wHash,4,coif1,12,81.25
animals,45,Occlusion_75,Occlusion,75,wHash,8,haar,27,57.8125
animals,45,Occlusion_75,Occlusion,75,wHash,8,db4,74,62.244897959183675
animals,45,Occlusion_75,Occlusion,75,wHash,8,sym5,44,82.8125
animals,45,Occlusion_75,Occlusion,75,wHash,8,coif1,52,63.88888888888889
animals,45,Occlusion_75,Occlusion,75,wHash,16,haar,106,58.59375
animals,45,Occlusion_75,Occlusion,75,wHash,16,db4,232,52.06611570247934
animals,45,Occlusion_75,Occlusion,75,wHash,16,sym5,146,74.65277777777777
animals,45,Occlusion_75,Occlusion,75,wHash,16,coif1,170,57.5
animals,45,Occlusion_75,Occlusion,75,wHash,32,haar,414,59.5703125
animals,45,Occlusion_75,Occlusion,75,wHash,32,db4,718,50.27700831024931
animals,45,Occlusion_75,Occlusion,75,wHash,32,sym5,608,60.02629848783695
animals,45,Occlusion_75,Occlusion,75,wHash,32,coif1,551,57.48456790123457
animals,46,Original,Original,0,wHash,4,haar,0,100.0
animals,46,Original,Original,0,wHash,4,db4,0,100.0
animals,46,Original,Original,0,wHash,4,sym5,0,100.0
animals,46,Original,Original,0,wHash,4,coif1,0,100.0
animals,46,Original,Original,0,wHash,8,haar,0,100.0
animals,46,Original,Original,0,wHash,8,db4,0,100.0
animals,46,Original,Original,0,wHash,8,sym5,0,100.0
animals,46,Original,Original,0,wHash,8,coif1,0,100.0
animals,46,Original,Original,0,wHash,16,haar,0,100.0
animals,46,Original,Original,0,wHash,16,db4,0,100.0
animals,46,Original,Original,0,wHash,16,sym5,0,100.0
animals,46,Original,Original,0,wHash,16,coif1,0,100.0
animals,46,Original,Original,0,wHash,32,haar,0,100.0
animals,46,Original,Original,0,wHash,32,db4,0,100.0
animals,46,Original,Original,0,wHash,32,sym5,0,100.0
animals,46,Original,Original,0,wHash,32,coif1,0,100.0
animals,46,Compression_90,Compression,90,wHash,4,haar,0,100.0
animals,46,Compression_90,Compression,90,wHash,4,db4,0,100.0
animals,46,Compression_90,Compression,90,wHash,4,sym5,0,100.0
animals,46,Compression_90,Compression,90,wHash,4,coif1,0,100.0
animals,46,Compression_90,Compression,90,wHash,8,haar,0,100.0
animals,46,Compression_90,Compression,90,wHash,8,db4,0,100.0
animals,46,Compression_90,Compression,90,wHash,8,sym5,2,99.21875
animals,46,Compression_90,Compression,90,wHash,8,coif1,0,100.0
animals,46,Compression_90,Compression,90,wHash,16,haar,0,100.0
animals,46,Compression_90,Compression,90,wHash,16,db4,2,99.58677685950413
animals,46,Compression_90,Compression,90,wHash,16,sym5,0,100.0
animals,46,Compression_90,Compression,90,wHash,16,coif1,0,100.0
animals,46,Compression_90,Compression,90,wHash,32,haar,2,99.8046875
animals,46,Compression_90,Compression,90,wHash,32,db4,0,100.0
animals,46,Compression_90,Compression,90,wHash,32,sym5,0,100.0
animals,46,Compression_90,Compression,90,wHash,32,coif1,2,99.84567901234568
animals,46,Compression_75,Compression,75,wHash,4,haar,0,100.0
animals,46,Compression_75,Compression,75,wHash,4,db4,0,100.0
animals,46,Compression_75,Compression,75,wHash,4,sym5,0,100.0
animals,46,Compression_75,Compression,75,wHash,4,coif1,2,96.875
animals,46,Compression_75,Compression,75,wHash,8,haar,0,100.0
animals,46,Compression_75,Compression,75,wHash,8,db4,2,98.9795918367347
animals,46,Compression_75,Compression,75,wHash,8,sym5,2,99.21875
animals,46,Compression_75,Compression,75,wHash,8,coif1,0,100.0
animals,46,Compression_75,Compression,75,wHash,16,haar,0,100.0
animals,46,Compression_75,Compression,75,wHash,16,db4,0,100.0
animals,46,Compression_75,Compression,75,wHash,16,sym5,0,100.0
animals,46,Compression_75,Compression,75,wHash,16,coif1,0,100.0
animals,46,Compression_75,Compression,75,wHash,32,haar,0,100.0
animals,46,Compression_75,Compression,75,wHash,32,db4,6,99.58448753462604
animals,46,Compression_75,Compression,75,wHash,32,sym5,2,99.86850756081526
animals,46,Compression_75,Compression,75,wHash,32,coif1,2,99.84567901234568
animals,46,Compression_50,Compression,50,wHash,4,haar,0,100.0
animals,46,Compression_50,Compression,50,wHash,4,db4,0,100.0
animals,46,Compression_50,Compression,50,wHash,4,sym5,0,100.0
animals,46,Compression_50,Compression,50,wHash,4,coif1,0,100.0
animals,46,Compression_50,Compression,50,wHash,8,haar,0,100.0
animals,46,Compression_50,Compression,50,wHash,8,db4,2,98.9795918367347
animals,46,Compression_50,Compression,50,wHash,8,sym5,0,100.0
animals,46,Compression_50,Compression,50,wHash,8,coif1,0,100.0
animals,46,Compression_50,Compression,50,wHash,16,haar,0,100.0
animals,46,Compression_50,Compression,50,wHash,16,db4,2,99.58677685950413
animals,46,Compression_50,Compression,50,wHash,16,sym5,0,100.0
animals,46,Compression_50,Compression,50,wHash,16,coif1,0,100.0
animals,46,Compression_50,Compression,50,wHash,32,haar,4,99.609375
animals,46,Compression_50,Compression,50,wHash,32,db4,6,99.58448753462604
animals,46,Compression_50,Compression,50,wHash,32,sym5,0,100.0
animals,46,Compression_50,Compression,50,wHash,32,coif1,8,99.38271604938272
animals,46,Compression_25,Compression,25,wHash,4,haar,0,100.0
animals,46,Compression_25,Compression,25,wHash,4,db4,0,100.0
animals,46,Compression_25,Compression,25,wHash,4,sym5,0,100.0
animals,46,Compression_25,Compression,25,wHash,4,coif1,2,96.875
animals,46,Compression_25,Compression,25,wHash,8,haar,0,100.0
animals,46,Compression_25,Compression,25,wHash,8,db4,2,98.9795918367347
animals,46,Compression_25,Compression,25,wHash,8,sym5,4,98.4375
animals,46,Compression_25,Compression,25,wHash,8,coif1,0,100.0
animals,46,Compression_25,Compression,25,wHash,16,haar,0,100.0
animals,46,Compression_25,Compression,25,wHash,16,db4,2,99.58677685950413
animals,46,Compression_25,Compression,25,wHash,16,sym5,0,100.0
animals,46,Compression_25,Compression,25,wHash,16,coif1,0,100.0
animals,46,Compression_25,Compression,25,wHash,32,haar,8,99.21875
animals,46,Compression_25,Compression,25,wHash,32,db4,8,99.44598337950139
animals,46,Compression_25,Compression,25,wHash,32,sym5,10,99.34253780407627
animals,46,Compression_25,Compression,25,wHash,32,coif1,4,99.69135802469135
animals,46,Compression_10,Compression,10,wHash,4,haar,0,100.0
animals,46,Compression_10,Compression,10,wHash,4,db4,4,96.0
animals,46,Compression_10,Compression,10,wHash,4,sym5,0,100.0
animals,46,Compression_10,Compression,10,wHash,4,coif1,0,100.0
animals,46,Compression_10,Compression,10,wHash,8,haar,0,100.0
animals,46,Compression_10,Compression,10,wHash,8,db4,6,96.93877551020408
animals,46,Compression_10,Compression,10,wHash,8,sym5,12,95.3125
animals,46,Compression_10,Compression,10,wHash,8,coif1,2,98.61111111111111
animals,46,Compression_10,Compression,10,wHash,16,haar,10,96.09375
animals,46,Compression_10,Compression,10,wHash,16,db4,14,97.10743801652893
animals,46,Compression_10,Compression,10,wHash,16,sym5,10,98.26388888888889
animals,46,Compression_10,Compression,10,wHash,16,coif1,4,99.0
animals,46,Compression_10,Compression,10,wHash,32,haar,24,97.65625
animals,46,Compression_10,Compression,10,wHash,32,db4,34,97.64542936288089
animals,46,Compression_10,Compression,10,wHash,32,sym5,28,98.15910585141354
animals,46,Compression_10,Compression,10,wHash,32,coif1,12,99.07407407407408
animals,46,Resize_50,Resize,50,wHash,4,haar,0,100.0
animals,46,Resize_50,Resize,50,wHash,4,db4,18,82.0
animals,46,Resize_50,Resize,50,wHash,4,sym5,0,100.0
animals,46,Resize_50,Resize,50,wHash,4,coif1,8,87.5
animals,46,Resize_50,Resize,50,wHash,8,haar,0,100.0
animals,46,Resize_50,Resize,50,wHash,8,db4,18,90.81632653061224
animals,46,Resize_50,Resize,50,wHash,8,sym5,16,93.75
animals,46,Resize_50,Resize,50,wHash,8,coif1,12,91.66666666666667
animals,46,Resize_50,Resize,50,wHash,16,haar,0,100.0
animals,46,Resize_50,Resize,50,wHash,16,db4,38,92.14876033057851
animals,46,Resize_50,Resize,50,wHash,16,coif1,20,95.0
animals,46,Resize_50,Resize,50,wHash,32,haar,4,99.609375
animals,46,Resize_75,Resize,75,wHash,4,haar,0,100.0
animals,46,Resize_75,Resize,75,wHash,4,db4,28,72.0
animals,46,Resize_75,Resize,75,wHash,4,sym5,2,98.61111111111111
animals,46,Resize_75,Resize,75,wHash,4,coif1,12,81.25
animals,46,Resize_75,Resize,75,wHash,8,haar,0,100.0
animals,46,Resize_75,Resize,75,wHash,8,db4,38,80.61224489795919
animals,46,Resize_75,Resize,75,wHash,8,coif1,24,83.33333333333334
animals,46,Resize_75,Resize,75,wHash,16,haar,2,99.21875
animals,46,Resize_75,Resize,75,wHash,32,haar,12,98.828125
animals,46,Resize_90,Resize,90,wHash,4,haar,0,100.0
animals,46,Resize_90,Resize,90,wHash,4,db4,28,72.0
animals,46,Resize_90,Resize,90,wHash,4,coif1,12,81.25
animals,46,Resize_90,Resize,90,wHash,8,haar,0,100.0
animals,46,Resize_90,Resize,90,wHash,16,haar,4,98.4375
animals,46,Resize_90,Resize,90,wHash,32,haar,22,97.8515625
animals,46,Downscale_50,Downscale,50,wHash,4,haar,0,100.0
animals,46,Downscale_50,Downscale,50,wHash,4,db4,0,100.0
animals,46,Downscale_50,Downscale,50,wHash,4,sym5,0,100.0
animals,46,Downscale_50,Downscale,50,wHash,4,coif1,2,96.875
animals,46,Downscale_50,Downscale,50,wHash,8,haar,0,100.0
animals,46,Downscale_50,Downscale,50,wHash,8,db4,2,98.9795918367347
animals,46,Downscale_50,Downscale,50,wHash,8,sym5,2,99.21875
animals,46,Downscale_50,Downscale,50,wHash,8,coif1,0,100.0
animals,46,Downscale_50,Downscale,50,wHash,16,haar,0,100.0
animals,46,Downscale_50,Downscale,50,wHash,16,db4,2,99.58677685950413
animals,46,Downscale_50,Downscale,50,wHash,16,sym5,0,100.0
animals,46,Downscale_50,Downscale,50,wHash,16,coif1,0,100.0
animals,46,Downscale_50,Downscale,50,wHash,32,haar,4,99.609375
animals,46,Downscale_50,Downscale,50,wHash,32,db4,2,99.86149584487535
animals,46,Downscale_50,Downscale,50,wHash,32,sym5,4,99.7370151216305
animals,46,Downscale_50,Downscale,50,wHash,32,coif1,4,99.69135802469135
animals,46,Downscale_75,Downscale,75,wHash,4,haar,0,100.0
animals,46,Downscale_75,Downscale,75,wHash,4,db4,4,96.0
animals,46,Downscale_75,Downscale,75,wHash,4,sym5,0,100.0
animals,46,Downscale_75,Downscale,75,wHash,4,coif1,4,93.75
animals,46,Downscale_75,Downscale,75,wHash,8,haar,0,100.0
animals,46,Downscale_75,Downscale,75,wHash,8,db4,4,97.95918367346938
animals,46,Downscale_75,Downscale,75,wHash,8,sym5,6,97.65625
animals,46,Downscale_75,Downscale,75,wHash,8,coif1,2,98.61111111111111
animals,46,Downscale_75,Downscale,75,wHash,16,haar,0,100.0
animals,46,Downscale_75,Downscale,75,wHash,16,db4,2,99.58677685950413
animals,46,Downscale_75,Downscale,75,wHash,16,sym5,4,99.30555555555556
animals,46,Downscale_75,Downscale,75,wHash,16,coif1,2,99.5
animals,46,Downscale_75,Downscale,75,wHash,32,haar,10,99.0234375
animals,46,Downscale_75,Downscale,75,wHash,32,db4,12,99.16897506925207
animals,46,Downscale_75,Downscale,75,wHash,32,sym5,14,99.07955292570678
animals,46,Downscale_75,Downscale,75,wHash,32,coif1,6,99.53703703703704
animals,46,Downscale_90,Downscale,90,wHash,4,haar,0,100.0
animals,46,Downscale_90,Downscale,90,wHash,4,db4,6,94.0
animals,46,Downscale_90,Downscale,90,wHash,4,sym5,0,100.0
animals,46,Downscale_90,Downscale,90,wHash,4,coif1,6,90.625
animals,46,Downscale_90,Downscale,90,wHash,8,haar,0,100.0
animals,46,Downscale_90,Downscale,90,wHash,8,db4,6,96.93877551020408
animals,46,Downscale_90,Downscale,90,wHash,8,sym5,18,92.96875
animals,46,Downscale_90,Downscale,90,wHash,8,coif1,12,91.66666666666667
animals,46,Downscale_90,Downscale,90,wHash,16,haar,4,98.4375
animals,46,Downscale_90,Downscale,90,wHash,16,db4,6,98.7603305785124
animals,46,Downscale_90,Downscale,90,wHash,16,sym5,22,96.18055555555556
animals,46,Downscale_90,Downscale,90,wHash,16,coif1,18,95.5
animals,46,Downscale_90,Downscale,90,wHash,32,haar,24,97.65625
animals,46,Downscale_90,Downscale,90,wHash,32,db4,40,97.22991689750693
animals,46,Downscale_90,Downscale,90,wHash,32,sym5,46,96.97567389875083
animals,46,Downscale_90,Downscale,90,wHash,32,coif1,52,95.98765432098766
animals,46,Occlusion_10,Occlusion,10,wHash,4,haar,2,87.5
animals,46,Occlusion_10,Occlusion,10,wHash,4,db4,0,100.0
animals,46,Occlusion_10,Occlusion,10,wHash,4,sym5,0,100.0
animals,46,Occlusion_10,Occlusion,10,wHash,4,coif1,0,100.0
animals,46,Occlusion_10,Occlusion,10,wHash,8,haar,6,90.625
animals,46,Occlusion_10,Occlusion,10,wHash,8,db4,6,96.93877551020408
animals,46,Occlusion_10,Occlusion,10,wHash,8,sym5,6,97.65625
animals,46,Occlusion_10,Occlusion,10,wHash,8,coif1,4,97.22222222222223
animals,46,Occlusion_10,Occlusion,10,wHash,16,haar,30,88.28125
animals,46,Occlusion_10,Occlusion,10,wHash,16,db4,20,95.86776859504133
animals,46,Occlusion_10,Occlusion,10,wHash,16,sym5,18,96.875
animals,46,Occlusion_10,Occlusion,10,wHash,16,coif1,20,95.0
animals,46,Occlusion_10,Occlusion,10,wHash,32,haar,108,89.453125
animals,46,Occlusion_10,Occlusion,10,wHash,32,db4,96,93.35180055401662
animals,46,Occlusion_10,Occlusion,10,wHash,32,sym5,100,93.42537804076265
animals,46,Occlusion_10,Occlusion,10,wHash,32,coif1,104,91.9753086419753
animals,46,Occlusion_25,Occlusion,25,wHash,4,haar,2,87.5
animals,46,Occlusion_25,Occlusion,25,wHash,4,db4,4,96.0
animals,46,Occlusion_25,Occlusion,25,wHash,4,sym5,2,98.61111111111111
animals,46,Occlusion_25,Occlusion,25,wHash,4,coif1,2,96.875
animals,46,Occlusion_25,Occlusion,25,wHash,8,haar,10,84.375
animals,46,Occlusion_25,Occlusion,25,wHash,8,db4,14,92.85714285714286
animals,46,Occlusion_25,Occlusion,25,wHash,8,sym5,8,96.875
animals,46,Occlusion_25,Occlusion,25,wHash,8,coif1,10,93.05555555555556
animals,46,Occlusion_25,Occlusion,25,wHash,16,haar,42,83.59375
animals,46,Occlusion_25,Occlusion,25,wHash,16,db4,30,93.80165289256199
animals,46,Occlusion_25,Occlusion,25,wHash,16,sym5,38,93.40277777777777
animals,46,Occlusion_25,Occlusion,25,wHash,16,coif1,38,90.5
animals,46,Occlusion_25,Occlusion,25,wHash,32,haar,196,80.859375
animals,46,Occlusion_25,Occlusion,25,wHash,32,db4,204,85.87257617728531
animals,46,Occlusion_25,Occlusion,25,wHash,32,sym5,170,88.82314266929652
animals,46,Occlusion_25,Occlusion,25,wHash,32,coif1,188,85.49382716049382
animals,46,Occlusion_50,Occlusion,50,wHash,4,haar,2,87.5
animals,46,Occlusion_50,Occlusion,50,wHash,4,db4,6,94.0
animals,46,Occlusion_50,Occlusion,50,wHash,4,sym5,2,98.61111111111111
animals,46,Occlusion_50,Occlusion,50,wHash,4,coif1,4,93.75
animals,46,Occlusion_50,Occlusion,50,wHash,8,haar,26,59.375
animals,46,Occlusion_50,Occlusion,50,wHash,8,db4,28,85.71428571428572
animals,46,Occlusion_50,Occlusion,50,wHash,8,sym5,26,89.84375
animals,46,Occlusion_50,Occlusion,50,wHash,8,coif1,18,87.5
animals,46,Occlusion_50,Occlusion,50,wHash,16,haar,96,62.5
animals,46,Occlusion_50,Occlusion,50,wHash,16,db4,108,77.68595041322314
animals,46,Occlusion_50,Occlusion,50,wHash,16,sym5,94,83.68055555555556
animals,46,Occlusion_50,Occlusion,50,wHash,16,coif1,84,79.0
animals,46,Occlusion_50,Occlusion,50,wHash,32,haar,442,56.8359375
animals,46,Occlusion_50,Occlusion,50,wHash,32,db4,460,68.14404432132963
animals,46,Occlusion_50,Occlusion,50,wHash,32,sym5,416,72.64957264957265
animals,46,Occlusion_50,Occlusion,50,wHash,32,coif1,422,67.43827160493828
animals,46,Occlusion_75,Occlusion,75,wHash,4,haar,2,87.5
animals,46,Occlusion_75,Occlusion,75,wHash,4,db4,14,86.0
animals,46,Occlusion_75,Occlusion,75,wHash,4,sym5,8,94.44444444444444
animals,46,Occlusion_75,Occlusion,75,wHash,4,coif1,8,87.5
animals,46,Occlusion_75,Occlusion,75,wHash,8,haar,30,53.125
animals,46,Occlusion_75,Occlusion,75,wHash,8,db4,48,75.51020408163265
animals,46,Occlusion_75,Occlusion,75,wHash,8,sym5,32,87.5
animals,46,Occlusion_75,Occlusion,75,wHash,8,coif1,30,79.16666666666666
animals,46,Occlusion_75,Occlusion,75,wHash,16,haar,116,54.6875
animals,46,Occlusion_75,Occlusion,75,wHash,16,db4,158,67.35537190082644
animals,46,Occlusion_75,Occlusion,75,wHash,16,sym5,144,75.0
animals,46,Occlusion_75,Occlusion,75,wHash,16,coif1,148,63.0
animals,46,Occlusion_75,Occlusion,75,wHash,32,haar,485,52.63671875
animals,46,Occlusion_75,Occlusion,75,wHash,32,db4,642,55.54016620498615
animals,46,Occlusion_75,Occlusion,75,wHash,32,sym5,620,59.23734385272847
animals,46,Occlusion_75,Occlusion,75,wHash,32,coif1,585,54.86111111111111
animals,47,Original,Original,0,wHash,4,haar,0,100.0
animals,47,Original,Original,0,wHash,4,db4,0,100.0
animals,47,Original,Original,0,wHash,4,sym5,0,100.0
animals,47,Original,Original,0,wHash,4,coif1,0,100.0
animals,47,Original,Original,0,wHash,8,haar,0,100.0
animals,47,Original,Original,0,wHash,8,db4,0,100.0
animals,47,Original,Original,0,wHash,8,sym5,0,100.0
animals,47,Original,Original,0,wHash,8,coif1,0,100.0
animals,47,Original,Original,0,wHash,16,haar,0,100.0
animals,47,Original,Original,0,wHash,16,db4,0,100.0
animals,47,Original,Original,0,wHash,16,sym5,0,100.0
animals,47,Original,Original,0,wHash,16,coif1,0,100.0
animals,47,Original,Original,0,wHash,32,haar,0,100.0
animals,47,Original,Original,0,wHash,32,db4,0,100.0
animals,47,Original,Original,0,wHash,32,sym5,0,100.0
animals,47,Original,Original,0,wHash,32,coif1,0,100.0
animals,47,Compression_90,Compression,90,wHash,4,haar,0,100.0
animals,47,Compression_90,Compression,90,wHash,4,db4,0,100.0
animals,47,Compression_90,Compression,90,wHash,4,sym5,0,100.0
animals,47,Compression_90,Compression,90,wHash,4,coif1,0,100.0
animals,47,Compression_90,Compression,90,wHash,8,haar,0,100.0
animals,47,Compression_90,Compression,90,wHash,8,db4,0,100.0
animals,47,Compression_90,Compression,90,wHash,8,sym5,0,100.0
animals,47,Compression_90,Compression,90,wHash,8,coif1,0,100.0
animals,47,Compression_90,Compression,90,wHash,16,haar,0,100.0
animals,47,Compression_90,Compression,90,wHash,16,db4,2,99.58677685950413
animals,47,Compression_90,Compression,90,wHash,16,sym5,0,100.0
animals,47,Compression_90,Compression,90,wHash,16,coif1,0,100.0
animals,47,Compression_90,Compression,90,wHash,32,haar,0,100.0
animals,47,Compression_90,Compression,90,wHash,32,db4,2,99.86149584487535
animals,47,Compression_90,Compression,90,wHash,32,sym5,2,99.86850756081526
animals,47,Compression_90,Compression,90,wHash,32,coif1,2,99.84567901234568
animals,47,Compression_75,Compression,75,wHash,4,haar,0,100.0
animals,47,Compression_75,Compression,75,wHash,4,db4,0,100.0
animals,47,Compression_75,Compression,75,wHash,4,sym5,0,100.0
animals,47,Compression_75,Compression,75,wHash,4,coif1,0,100.0
animals,47,Compression_75,Compression,75,wHash,8,haar,0,100.0
animals,47,Compression_75,Compression,75,wHash,8,db4,0,100.0
animals,47,Compression_75,Compression,75,wHash,8,sym5,2,99.21875
animals,47,Compression_75,Compression,75,wHash,8,coif1,2,98.61111111111111
animals,47,Compression_75,Compression,75,wHash,16,haar,0,100.0
animals,47,Compression_75,Compression,75,wHash,16,db4,4,99.17355371900827
animals,47,Compression_75,Compression,75,wHash,16,sym5,0,100.0
animals,47,Compression_75,Compression,75,wHash,16,coif1,0,100.0
animals,47,Compression_75,Compression,75,wHash,32,haar,2,99.8046875
animals,47,Compression_75,Compression,75,wHash,32,db4,6,99.58448753462604
animals,47,Compression_75,Compression,75,wHash,32,sym5,2,99.86850756081526
animals,47,Compression_75,Compression,75,wHash,32,coif1,2,99.84567901234568
animals,47,Compression_50,Compression,50,wHash,4,haar,0,100.0
animals,47,Compression_50,Compression,50,wHash,4,db4,6,94.0
animals,47,Compression_50,Compression,50,wHash,4,sym5,0,100.0
animals,47,Compression_50,Compression,50,wHash,4,coif1,0,100.0
animals,47,Compression_50,Compression,50,wHash,8,haar,0,100.0
animals,47,Compression_50,Compression,50,wHash,8,db4,0,100.0
animals,47,Compression_50,Compression,50,wHash,8,sym5,2,99.21875
animals,47,Compression_50,Compression,50,wHash,8,coif1,2,98.61111111111111
animals,47,Compression_50,Compression,50,wHash,16,haar,2,99.21875
animals,47,Compression_50,Compression,50,wHash,16,db4,4,99.17355371900827
animals,47,Compression_50,Compression,50,wHash,16,sym5,0,100.0
