Categorie,Image_ID,Attaque_Complete,Type_Attaque,Intensite,Param_hash_size,Algorithme,Distance_Hamming,Similarite_Pct
logos,5,Compression_10,Compression,10,32,aHash,12,98.828125
logos,5,Compression_10,Compression,10,32,dHash,71,93.06640625
logos,5,Resize_50,Resize,50,4,aHash,0,100.0
logos,5,Resize_50,Resize,50,4,dHash,0,100.0
logos,5,Resize_50,Resize,50,6,aHash,0,100.0
logos,5,Resize_50,Resize,50,6,dHash,0,100.0
logos,5,Resize_50,Resize,50,8,aHash,0,100.0
logos,5,Resize_50,Resize,50,8,dHash,0,100.0
logos,5,Resize_50,Resize,50,12,aHash,0,100.0
logos,5,Resize_50,Resize,50,12,dHash,1,99.30555555555556
logos,5,Resize_50,Resize,50,16,aHash,1,99.609375
logos,5,Resize_50,Resize,50,16,dHash,2,99.21875
logos,5,Resize_50,Resize,50,24,aHash,2,99.65277777777777
logos,5,Resize_50,Resize,50,24,dHash,10,98.26388888888889
logos,5,Resize_50,Resize,50,32,aHash,1,99.90234375
logos,5,Resize_50,Resize,50,32,dHash,48,95.3125
logos,5,Resize_75,Resize,75,4,aHash,0,100.0
logos,5,Resize_75,Resize,75,4,dHash,0,100.0
logos,5,Resize_75,Resize,75,6,aHash,0,100.0
logos,5,Resize_75,Resize,75,6,dHash,0,100.0
logos,5,Resize_75,Resize,75,8,aHash,0,100.0
logos,5,Resize_75,Resize,75,8,dHash,0,100.0
logos,5,Resize_75,Resize,75,12,aHash,0,100.0
logos,5,Resize_75,Resize,75,12,dHash,2,98.61111111111111
logos,5,Resize_75,Resize,75,16,aHash,0,100.0
logos,5,Resize_75,Resize,75,16,dHash,3,98.828125
logos,5,Resize_75,Resize,75,24,aHash,4,99.30555555555556
logos,5,Resize_75,Resize,75,24,dHash,20,96.52777777777777
logos,5,Resize_75,Resize,75,32,aHash,2,99.8046875
logos,5,Resize_75,Resize,75,32,dHash,55,94.62890625
logos,5,Resize_90,Resize,90,4,aHash,0,100.0
logos,5,Resize_90,Resize,90,4,dHash,0,100.0
logos,5,Resize_90,Resize,90,6,aHash,0,100.0
logos,5,Resize_90,Resize,90,6,dHash,0,100.0
logos,5,Resize_90,Resize,90,8,aHash,0,100.0
logos,5,Resize_90,Resize,90,8,dHash,3,95.3125
logos,5,Resize_90,Resize,90,12,aHash,0,100.0
logos,5,Resize_90,Resize,90,12,dHash,3,97.91666666666667
logos,5,Resize_90,Resize,90,16,aHash,1,99.609375
logos,5,Resize_90,Resize,90,16,dHash,10,96.09375
logos,5,Resize_90,Resize,90,24,aHash,3,99.47916666666667
logos,5,Resize_90,Resize,90,24,dHash,28,95.13888888888889
logos,5,Resize_90,Resize,90,32,aHash,7,99.31640625
logos,5,Resize_90,Resize,90,32,dHash,119,88.37890625
logos,5,Downscale_50,Downscale,50,4,aHash,0,100.0
logos,5,Downscale_50,Downscale,50,4,dHash,0,100.0
logos,5,Downscale_50,Downscale,50,6,aHash,0,100.0
logos,5,Downscale_50,Downscale,50,6,dHash,0,100.0
logos,5,Downscale_50,Downscale,50,8,aHash,0,100.0
logos,5,Downscale_50,Downscale,50,8,dHash,1,98.4375
logos,5,Downscale_50,Downscale,50,12,aHash,0,100.0
logos,5,Downscale_50,Downscale,50,12,dHash,2,98.61111111111111
logos,5,Downscale_50,Downscale,50,16,aHash,1,99.609375
logos,5,Downscale_50,Downscale,50,16,dHash,0,100.0
logos,5,Downscale_50,Downscale,50,24,aHash,1,99.82638888888889
logos,5,Downscale_50,Downscale,50,24,dHash,11,98.09027777777777
logos,5,Downscale_50,Downscale,50,32,aHash,1,99.90234375
logos,5,Downscale_50,Downscale,50,32,dHash,54,94.7265625
logos,5,Downscale_75,Downscale,75,4,aHash,0,100.0
logos,5,Downscale_75,Downscale,75,4,dHash,0,100.0
logos,5,Downscale_75,Downscale,75,6,aHash,0,100.0
logos,5,Downscale_75,Downscale,75,6,dHash,0,100.0
logos,5,Downscale_75,Downscale,75,8,aHash,0,100.0
logos,5,Downscale_75,Downscale,75,8,dHash,1,98.4375
logos,5,Downscale_75,Downscale,75,12,aHash,0,100.0
logos,5,Downscale_75,Downscale,75,12,dHash,3,97.91666666666667
logos,5,Downscale_75,Downscale,75,16,aHash,0,100.0
logos,5,Downscale_75,Downscale,75,16,dHash,4,98.4375
logos,5,Downscale_75,Downscale,75,24,aHash,2,99.65277777777777
logos,5,Downscale_75,Downscale,75,24,dHash,17,97.04861111111111
logos,5,Downscale_75,Downscale,75,32,aHash,2,99.8046875
logos,5,Downscale_75,Downscale,75,32,dHash,53,94.82421875
logos,5,Downscale_90,Downscale,90,4,aHash,0,100.0
logos,5,Downscale_90,Downscale,90,4,dHash,0,100.0
logos,5,Downscale_90,Downscale,90,6,aHash,0,100.0
logos,5,Downscale_90,Downscale,90,6,dHash,0,100.0
logos,5,Downscale_90,Downscale,90,8,aHash,1,98.4375
logos,5,Downscale_90,Downscale,90,8,dHash,2,96.875
logos,5,Downscale_90,Downscale,90,12,aHash,0,100.0
logos,5,Downscale_90,Downscale,90,12,dHash,4,97.22222222222223
logos,5,Downscale_90,Downscale,90,16,aHash,0,100.0
logos,5,Downscale_90,Downscale,90,16,dHash,8,96.875
logos,5,Downscale_90,Downscale,90,24,aHash,7,98.78472222222223
logos,5,Downscale_90,Downscale,90,24,dHash,20,96.52777777777777
logos,5,Downscale_90,Downscale,90,32,aHash,9,99.12109375
logos,5,Downscale_90,Downscale,90,32,dHash,75,92.67578125
logos,5,Occlusion_10,Occlusion,10,4,aHash,0,100.0
logos,5,Occlusion_10,Occlusion,10,4,dHash,3,81.25
logos,5,Occlusion_10,Occlusion,10,6,aHash,4,88.88888888888889
logos,5,Occlusion_10,Occlusion,10,6,dHash,5,86.11111111111111
logos,5,Occlusion_10,Occlusion,10,8,aHash,6,90.625
logos,5,Occlusion_10,Occlusion,10,8,dHash,9,85.9375
logos,5,Occlusion_10,Occlusion,10,12,aHash,15,89.58333333333333
logos,5,Occlusion_10,Occlusion,10,12,dHash,30,79.16666666666666
logos,5,Occlusion_10,Occlusion,10,16,aHash,15,94.140625
logos,5,Occlusion_10,Occlusion,10,16,dHash,49,80.859375
logos,5,Occlusion_10,Occlusion,10,24,aHash,50,91.31944444444444
logos,5,Occlusion_10,Occlusion,10,24,dHash,57,90.10416666666667
logos,5,Occlusion_10,Occlusion,10,32,aHash,66,93.5546875
logos,5,Occlusion_10,Occlusion,10,32,dHash,74,92.7734375
logos,5,Occlusion_25,Occlusion,25,4,aHash,0,100.0
logos,5,Occlusion_25,Occlusion,25,4,dHash,5,68.75
logos,5,Occlusion_25,Occlusion,25,6,aHash,8,77.77777777777777
logos,5,Occlusion_25,Occlusion,25,6,dHash,19,47.22222222222222
logos,5,Occlusion_25,Occlusion,25,8,aHash,10,84.375
logos,5,Occlusion_25,Occlusion,25,8,dHash,27,57.8125
logos,5,Occlusion_25,Occlusion,25,12,aHash,13,90.97222222222223
logos,5,Occlusion_25,Occlusion,25,12,dHash,47,67.36111111111111
logos,5,Occlusion_25,Occlusion,25,16,aHash,25,90.234375
logos,5,Occlusion_25,Occlusion,25,16,dHash,67,73.828125
logos,5,Occlusion_25,Occlusion,25,24,aHash,80,86.11111111111111
logos,5,Occlusion_25,Occlusion,25,24,dHash,133,76.90972222222223
logos,5,Occlusion_25,Occlusion,25,32,aHash,142,86.1328125
logos,5,Occlusion_25,Occlusion,25,32,dHash,167,83.69140625
logos,5,Occlusion_50,Occlusion,50,4,aHash,0,100.0
logos,5,Occlusion_50,Occlusion,50,4,dHash,5,68.75
logos,5,Occlusion_50,Occlusion,50,6,aHash,8,77.77777777777777
logos,5,Occlusion_50,Occlusion,50,6,dHash,19,47.22222222222222
logos,5,Occlusion_50,Occlusion,50,8,aHash,30,53.125
logos,5,Occlusion_50,Occlusion,50,8,dHash,30,53.125
logos,5,Occlusion_50,Occlusion,50,12,aHash,41,71.52777777777777
logos,5,Occlusion_50,Occlusion,50,12,dHash,50,65.27777777777777
logos,5,Occlusion_50,Occlusion,50,16,aHash,101,60.546875
logos,5,Occlusion_50,Occlusion,50,16,dHash,93,63.671875
logos,5,Occlusion_50,Occlusion,50,24,aHash,248,56.94444444444444
logos,5,Occlusion_50,Occlusion,50,24,dHash,187,67.53472222222223
logos,5,Occlusion_50,Occlusion,50,32,aHash,370,63.8671875
logos,5,Occlusion_50,Occlusion,50,32,dHash,278,72.8515625
logos,5,Occlusion_75,Occlusion,75,4,aHash,4,75.0
logos,5,Occlusion_75,Occlusion,75,4,dHash,5,68.75
logos,5,Occlusion_75,Occlusion,75,6,aHash,8,77.77777777777777
logos,5,Occlusion_75,Occlusion,75,6,dHash,21,41.666666666666664
logos,5,Occlusion_75,Occlusion,75,8,aHash,30,53.125
logos,5,Occlusion_75,Occlusion,75,8,dHash,25,60.9375
logos,5,Occlusion_75,Occlusion,75,12,aHash,77,46.52777777777778
logos,5,Occlusion_75,Occlusion,75,12,dHash,46,68.05555555555556
logos,5,Occlusion_75,Occlusion,75,16,aHash,157,38.671875
logos,5,Occlusion_75,Occlusion,75,16,dHash,85,66.796875
logos,5,Occlusion_75,Occlusion,75,24,aHash,336,41.666666666666664
logos,5,Occlusion_75,Occlusion,75,24,dHash,159,72.39583333333333
logos,5,Occlusion_75,Occlusion,75,32,aHash,666,34.9609375
logos,5,Occlusion_75,Occlusion,75,32,dHash,252,75.390625
logos,6,Original,Original,0,4,aHash,0,100.0
logos,6,Original,Original,0,4,dHash,0,100.0
logos,6,Original,Original,0,6,aHash,0,100.0
logos,6,Original,Original,0,6,dHash,0,100.0
logos,6,Original,Original,0,8,aHash,0,100.0
logos,6,Original,Original,0,8,dHash,0,100.0
logos,6,Original,Original,0,12,aHash,0,100.0
logos,6,Original,Original,0,12,dHash,0,100.0
logos,6,Original,Original,0,16,aHash,0,100.0
logos,6,Original,Original,0,16,dHash,0,100.0
logos,6,Original,Original,0,24,aHash,0,100.0
logos,6,Original,Original,0,24,dHash,0,100.0
logos,6,Original,Original,0,32,aHash,0,100.0
logos,6,Original,Original,0,32,dHash,0,100.0
logos,6,Compression_90,Compression,90,4,aHash,0,100.0
logos,6,Compression_90,Compression,90,4,dHash,0,100.0
logos,6,Compression_90,Compression,90,6,aHash,0,100.0
logos,6,Compression_90,Compression,90,6,dHash,0,100.0
logos,6,Compression_90,Compression,90,8,aHash,0,100.0
logos,6,Compression_90,Compression,90,8,dHash,0,100.0
logos,6,Compression_90,Compression,90,12,aHash,0,100.0
logos,6,Compression_90,Compression,90,12,dHash,0,100.0
logos,6,Compression_90,Compression,90,16,aHash,0,100.0
logos,6,Compression_90,Compression,90,16,dHash,0,100.0
logos,6,Compression_90,Compression,90,24,aHash,0,100.0
logos,6,Compression_90,Compression,90,24,dHash,3,99.47916666666667
logos,6,Compression_90,Compression,90,32,aHash,0,100.0
logos,6,Compression_90,Compression,90,32,dHash,3,99.70703125
logos,6,Compression_75,Compression,75,4,aHash,0,100.0
logos,6,Compression_75,Compression,75,4,dHash,0,100.0
logos,6,Compression_75,Compression,75,6,aHash,0,100.0
logos,6,Compression_75,Compression,75,6,dHash,0,100.0
logos,6,Compression_75,Compression,75,8,aHash,0,100.0
logos,6,Compression_75,Compression,75,8,dHash,0,100.0
logos,6,Compression_75,Compression,75,12,aHash,0,100.0
logos,6,Compression_75,Compression,75,12,dHash,0,100.0
logos,6,Compression_75,Compression,75,16,aHash,0,100.0
logos,6,Compression_75,Compression,75,16,dHash,0,100.0
logos,6,Compression_75,Compression,75,24,aHash,0,100.0
logos,6,Compression_75,Compression,75,24,dHash,4,99.30555555555556
logos,6,Compression_75,Compression,75,32,aHash,0,100.0
logos,6,Compression_75,Compression,75,32,dHash,3,99.70703125
logos,6,Compression_50,Compression,50,4,aHash,0,100.0
logos,6,Compression_50,Compression,50,4,dHash,0,100.0
logos,6,Compression_50,Compression,50,6,aHash,2,94.44444444444444
logos,6,Compression_50,Compression,50,6,dHash,0,100.0
logos,6,Compression_50,Compression,50,8,aHash,3,95.3125
logos,6,Compression_50,Compression,50,8,dHash,1,98.4375
logos,6,Compression_50,Compression,50,12,aHash,0,100.0
logos,6,Compression_50,Compression,50,12,dHash,2,98.61111111111111
logos,6,Compression_50,Compression,50,16,aHash,2,99.21875
logos,6,Compression_50,Compression,50,16,dHash,1,99.609375
logos,6,Compression_50,Compression,50,24,aHash,0,100.0
logos,6,Compression_50,Compression,50,24,dHash,12,97.91666666666667
logos,6,Compression_50,Compression,50,32,aHash,3,99.70703125
logos,6,Compression_50,Compression,50,32,dHash,19,98.14453125
logos,6,Compression_25,Compression,25,4,aHash,0,100.0
logos,6,Compression_25,Compression,25,4,dHash,0,100.0
logos,6,Compression_25,Compression,25,6,aHash,1,97.22222222222223
logos,6,Compression_25,Compression,25,6,dHash,0,100.0
logos,6,Compression_25,Compression,25,8,aHash,1,98.4375
logos,6,Compression_25,Compression,25,8,dHash,1,98.4375
logos,6,Compression_25,Compression,25,12,aHash,0,100.0
logos,6,Compression_25,Compression,25,12,dHash,1,99.30555555555556
logos,6,Compression_25,Compression,25,16,aHash,0,100.0
logos,6,Compression_25,Compression,25,16,dHash,2,99.21875
logos,6,Compression_25,Compression,25,24,aHash,0,100.0
logos,6,Compression_25,Compression,25,24,dHash,6,98.95833333333333
logos,6,Compression_25,Compression,25,32,aHash,2,99.8046875
logos,6,Compression_25,Compression,25,32,dHash,20,98.046875
logos,6,Compression_10,Compression,10,4,aHash,0,100.0
logos,6,Compression_10,Compression,10,4,dHash,0,100.0
logos,6,Compression_10,Compression,10,6,aHash,0,100.0
logos,6,Compression_10,Compression,10,6,dHash,0,100.0
logos,6,Compression_10,Compression,10,8,aHash,1,98.4375
logos,6,Compression_10,Compression,10,8,dHash,0,100.0
logos,6,Compression_10,Compression,10,12,aHash,1,99.30555555555556
logos,6,Compression_10,Compression,10,12,dHash,2,98.61111111111111
logos,6,Compression_10,Compression,10,16,aHash,1,99.609375
logos,6,Compression_10,Compression,10,16,dHash,0,100.0
logos,6,Compression_10,Compression,10,24,aHash,0,100.0
logos,6,Compression_10,Compression,10,24,dHash,6,98.95833333333333
logos,6,Compression_10,Compression,10,32,aHash,1,99.90234375
logos,6,Compression_10,Compression,10,32,dHash,17,98.33984375
logos,6,Resize_50,Resize,50,4,aHash,0,100.0
logos,6,Resize_50,Resize,50,4,dHash,0,100.0
logos,6,Resize_50,Resize,50,6,aHash,0,100.0
logos,6,Resize_50,Resize,50,6,dHash,0,100.0
logos,6,Resize_50,Resize,50,8,aHash,0,100.0
logos,6,Resize_50,Resize,50,8,dHash,1,98.4375
logos,6,Resize_50,Resize,50,12,aHash,0,100.0
logos,6,Resize_50,Resize,50,12,dHash,0,100.0
logos,6,Resize_50,Resize,50,16,aHash,1,99.609375
logos,6,Resize_50,Resize,50,16,dHash,0,100.0
logos,6,Resize_50,Resize,50,24,aHash,0,100.0
logos,6,Resize_50,Resize,50,24,dHash,1,99.82638888888889
logos,6,Resize_50,Resize,50,32,aHash,0,100.0
logos,6,Resize_50,Resize,50,32,dHash,4,99.609375
logos,6,Resize_75,Resize,75,4,aHash,0,100.0
logos,6,Resize_75,Resize,75,4,dHash,0,100.0
logos,6,Resize_75,Resize,75,6,aHash,0,100.0
logos,6,Resize_75,Resize,75,6,dHash,0,100.0
logos,6,Resize_75,Resize,75,8,aHash,0,100.0
logos,6,Resize_75,Resize,75,8,dHash,0,100.0
logos,6,Resize_75,Resize,75,12,aHash,0,100.0
logos,6,Resize_75,Resize,75,12,dHash,0,100.0
logos,6,Resize_75,Resize,75,16,aHash,0,100.0
logos,6,Resize_75,Resize,75,16,dHash,1,99.609375
logos,6,Resize_75,Resize,75,24,aHash,0,100.0
logos,6,Resize_75,Resize,75,24,dHash,5,99.13194444444444
logos,6,Resize_75,Resize,75,32,aHash,0,100.0
logos,6,Resize_75,Resize,75,32,dHash,10,99.0234375
logos,6,Resize_90,Resize,90,4,aHash,0,100.0
logos,6,Resize_90,Resize,90,4,dHash,0,100.0
logos,6,Resize_90,Resize,90,6,aHash,0,100.0
logos,6,Resize_90,Resize,90,6,dHash,0,100.0
logos,6,Resize_90,Resize,90,8,aHash,0,100.0
logos,6,Resize_90,Resize,90,8,dHash,0,100.0
logos,6,Resize_90,Resize,90,12,aHash,0,100.0
logos,6,Resize_90,Resize,90,12,dHash,1,99.30555555555556
logos,6,Resize_90,Resize,90,16,aHash,0,100.0
logos,6,Resize_90,Resize,90,16,dHash,2,99.21875
logos,6,Resize_90,Resize,90,24,aHash,0,100.0
logos,6,Resize_90,Resize,90,24,dHash,9,98.4375
logos,6,Resize_90,Resize,90,32,aHash,2,99.8046875
logos,6,Resize_90,Resize,90,32,dHash,24,97.65625
logos,6,Downscale_50,Downscale,50,4,aHash,0,100.0
logos,6,Downscale_50,Downscale,50,4,dHash,0,100.0
logos,6,Downscale_50,Downscale,50,6,aHash,0,100.0
logos,6,Downscale_50,Downscale,50,6,dHash,0,100.0
logos,6,Downscale_50,Downscale,50,8,aHash,0,100.0
logos,6,Downscale_50,Downscale,50,8,dHash,1,98.4375
logos,6,Downscale_50,Downscale,50,12,aHash,0,100.0
logos,6,Downscale_50,Downscale,50,12,dHash,0,100.0
logos,6,Downscale_50,Downscale,50,16,aHash,1,99.609375
logos,6,Downscale_50,Downscale,50,16,dHash,1,99.609375
logos,6,Downscale_50,Downscale,50,24,aHash,0,100.0
logos,6,Downscale_50,Downscale,50,24,dHash,2,99.65277777777777
logos,6,Downscale_50,Downscale,50,32,aHash,0,100.0
logos,6,Downscale_50,Downscale,50,32,dHash,12,98.828125
logos,6,Downscale_75,Downscale,75,4,aHash,0,100.0
logos,6,Downscale_75,Downscale,75,4,dHash,0,100.0
logos,6,Downscale_75,Downscale,75,6,aHash,0,100.0
logos,6,Downscale_75,Downscale,75,6,dHash,0,100.0
logos,6,Downscale_75,Downscale,75,8,aHash,0,100.0
logos,6,Downscale_75,Downscale,75,8,dHash,1,98.4375
logos,6,Downscale_75,Downscale,75,12,aHash,0,100.0
logos,6,Downscale_75,Downscale,75,12,dHash,0,100.0
logos,6,Downscale_75,Downscale,75,16,aHash,0,100.0
logos,6,Downscale_75,Downscale,75,16,dHash,2,99.21875
logos,6,Downscale_75,Downscale,75,24,aHash,0,100.0
logos,6,Downscale_75,Downscale,75,24,dHash,14,97.56944444444444
logos,6,Downscale_75,Downscale,75,32,aHash,3,99.70703125
logos,6,Downscale_75,Downscale,75,32,dHash,18,98.2421875
logos,6,Downscale_90,Downscale,90,4,aHash,0,100.0
logos,6,Downscale_90,Downscale,90,4,dHash,0,100.0
logos,6,Downscale_90,Downscale,90,6,aHash,0,100.0
logos,6,Downscale_90,Downscale,90,6,dHash,0,100.0
logos,6,Downscale_90,Downscale,90,8,aHash,0,100.0
logos,6,Downscale_90,Downscale,90,8,dHash,1,98.4375
logos,6,Downscale_90,Downscale,90,12,aHash,0,100.0
logos,6,Downscale_90,Downscale,90,12,dHash,2,98.61111111111111
logos,6,Downscale_90,Downscale,90,16,aHash,2,99.21875
logos,6,Downscale_90,Downscale,90,16,dHash,6,97.65625
logos,6,Downscale_90,Downscale,90,24,aHash,7,98.78472222222223
logos,6,Downscale_90,Downscale,90,24,dHash,33,94.27083333333333
logos,6,Downscale_90,Downscale,90,32,aHash,17,98.33984375
logos,6,Downscale_90,Downscale,90,32,dHash,91,91.11328125
logos,6,Occlusion_10,Occlusion,10,4,aHash,2,87.5
logos,6,Occlusion_10,Occlusion,10,4,dHash,6,62.5
logos,6,Occlusion_10,Occlusion,10,6,aHash,10,72.22222222222223
logos,6,Occlusion_10,Occlusion,10,6,dHash,10,72.22222222222223
logos,6,Occlusion_10,Occlusion,10,8,aHash,11,82.8125
logos,6,Occlusion_10,Occlusion,10,8,dHash,7,89.0625
logos,6,Occlusion_10,Occlusion,10,12,aHash,29,79.86111111111111
logos,6,Occlusion_10,Occlusion,10,12,dHash,13,90.97222222222223
logos,6,Occlusion_10,Occlusion,10,16,aHash,58,77.34375
logos,6,Occlusion_10,Occlusion,10,16,dHash,30,88.28125
logos,6,Occlusion_10,Occlusion,10,24,aHash,68,88.19444444444444
logos,6,Occlusion_10,Occlusion,10,24,dHash,35,93.92361111111111
logos,6,Occlusion_10,Occlusion,10,32,aHash,111,89.16015625
logos,6,Occlusion_10,Occlusion,10,32,dHash,69,93.26171875
logos,6,Occlusion_25,Occlusion,25,4,aHash,2,87.5
logos,6,Occlusion_25,Occlusion,25,4,dHash,0,100.0
logos,6,Occlusion_25,Occlusion,25,6,aHash,8,77.77777777777777
logos,6,Occlusion_25,Occlusion,25,6,dHash,10,72.22222222222223
logos,6,Occlusion_25,Occlusion,25,8,aHash,15,76.5625
logos,6,Occlusion_25,Occlusion,25,8,dHash,15,76.5625
logos,6,Occlusion_25,Occlusion,25,12,aHash,35,75.69444444444444
logos,6,Occlusion_25,Occlusion,25,12,dHash,37,74.30555555555556
logos,6,Occlusion_25,Occlusion,25,16,aHash,67,73.828125
logos,6,Occlusion_25,Occlusion,25,16,dHash,60,76.5625
logos,6,Occlusion_25,Occlusion,25,24,aHash,137,76.21527777777777
logos,6,Occlusion_25,Occlusion,25,24,dHash,84,85.41666666666667
logos,6,Occlusion_25,Occlusion,25,32,aHash,208,79.6875
logos,6,Occlusion_25,Occlusion,25,32,dHash,161,84.27734375
logos,6,Occlusion_50,Occlusion,50,4,aHash,2,87.5
logos,6,Occlusion_50,Occlusion,50,4,dHash,2,87.5
logos,6,Occlusion_50,Occlusion,50,6,aHash,10,72.22222222222223
logos,6,Occlusion_50,Occlusion,50,6,dHash,9,75.0
logos,6,Occlusion_50,Occlusion,50,8,aHash,19,70.3125
logos,6,Occlusion_50,Occlusion,50,8,dHash,25,60.9375
logos,6,Occlusion_50,Occlusion,50,12,aHash,35,75.69444444444444
logos,6,Occlusion_50,Occlusion,50,12,dHash,50,65.27777777777777
logos,6,Occlusion_50,Occlusion,50,16,aHash,91,64.453125
logos,6,Occlusion_50,Occlusion,50,16,dHash,101,60.546875
logos,6,Occlusion_50,Occlusion,50,24,aHash,182,68.40277777777777
logos,6,Occlusion_50,Occlusion,50,24,dHash,216,62.5
logos,6,Occlusion_50,Occlusion,50,32,aHash,359,64.94140625
logos,6,Occlusion_50,Occlusion,50,32,dHash,338,66.9921875
logos,6,Occlusion_75,Occlusion,75,4,aHash,2,87.5
logos,6,Occlusion_75,Occlusion,75,4,dHash,4,75.0
logos,6,Occlusion_75,Occlusion,75,6,aHash,10,72.22222222222223
logos,6,Occlusion_75,Occlusion,75,6,dHash,16,55.55555555555556
logos,6,Occlusion_75,Occlusion,75,8,aHash,19,70.3125
logos,6,Occlusion_75,Occlusion,75,8,dHash,28,56.25
logos,6,Occlusion_75,Occlusion,75,12,aHash,57,60.41666666666667
logos,6,Occlusion_75,Occlusion,75,12,dHash,60,58.33333333333333
logos,6,Occlusion_75,Occlusion,75,16,aHash,119,53.515625
logos,6,Occlusion_75,Occlusion,75,16,dHash,116,54.6875
logos,6,Occlusion_75,Occlusion,75,24,aHash,293,49.13194444444444
logos,6,Occlusion_75,Occlusion,75,24,dHash,230,60.06944444444444
logos,6,Occlusion_75,Occlusion,75,32,aHash,574,43.9453125
logos,6,Occlusion_75,Occlusion,75,32,dHash,396,61.328125
logos,7,Original,Original,0,4,aHash,0,100.0
logos,7,Original,Original,0,4,dHash,0,100.0
logos,7,Original,Original,0,6,aHash,0,100.0
logos,7,Original,Original,0,6,dHash,0,100.0
logos,7,Original,Original,0,8,aHash,0,100.0
logos,7,Original,Original,0,8,dHash,0,100.0
logos,7,Original,Original,0,12,aHash,0,100.0
logos,7,Original,Original,0,12,dHash,0,100.0
logos,7,Original,Original,0,16,aHash,0,100.0
logos,7,Original,Original,0,16,dHash,0,100.0
logos,7,Original,Original,0,24,aHash,0,100.0
logos,7,Original,Original,0,24,dHash,0,100.0
logos,7,Original,Original,0,32,aHash,0,100.0
logos,7,Original,Original,0,32,dHash,0,100.0
logos,7,Compression_90,Compression,90,4,aHash,0,100.0
logos,7,Compression_90,Compression,90,4,dHash,0,100.0
logos,7,Compression_90,Compression,90,6,aHash,0,100.0
logos,7,Compression_90,Compression,90,6,dHash,0,100.0
logos,7,Compression_90,Compression,90,8,aHash,0,100.0
logos,7,Compression_90,Compression,90,8,dHash,0,100.0
logos,7,Compression_90,Compression,90,12,aHash,0,100.0
logos,7,Compression_90,Compression,90,12,dHash,0,100.0
logos,7,Compression_90,Compression,90,16,aHash,0,100.0
logos,7,Compression_90,Compression,90,16,dHash,2,99.21875
logos,7,Compression_90,Compression,90,24,aHash,0,100.0
logos,7,Compression_90,Compression,90,24,dHash,9,98.4375
logos,7,Compression_90,Compression,90,32,aHash,0,100.0
logos,7,Compression_90,Compression,90,32,dHash,13,98.73046875
logos,7,Compression_75,Compression,75,4,aHash,0,100.0
logos,7,Compression_75,Compression,75,4,dHash,0,100.0
logos,7,Compression_75,Compression,75,6,aHash,0,100.0
logos,7,Compression_75,Compression,75,6,dHash,0,100.0
logos,7,Compression_75,Compression,75,8,aHash,0,100.0
logos,7,Compression_75,Compression,75,8,dHash,0,100.0
logos,7,Compression_75,Compression,75,12,aHash,0,100.0
logos,7,Compression_75,Compression,75,12,dHash,1,99.30555555555556
logos,7,Compression_75,Compression,75,16,aHash,0,100.0
logos,7,Compression_75,Compression,75,16,dHash,7,97.265625
logos,7,Compression_75,Compression,75,24,aHash,0,100.0
logos,7,Compression_75,Compression,75,24,dHash,11,98.09027777777777
logos,7,Compression_75,Compression,75,32,aHash,1,99.90234375
logos,7,Compression_75,Compression,75,32,dHash,21,97.94921875
logos,7,Compression_50,Compression,50,4,aHash,0,100.0
logos,7,Compression_50,Compression,50,4,dHash,0,100.0
logos,7,Compression_50,Compression,50,6,aHash,0,100.0
logos,7,Compression_50,Compression,50,6,dHash,0,100.0
logos,7,Compression_50,Compression,50,8,aHash,0,100.0
logos,7,Compression_50,Compression,50,8,dHash,4,93.75
logos,7,Compression_50,Compression,50,12,aHash,0,100.0
logos,7,Compression_50,Compression,50,12,dHash,5,96.52777777777777
logos,7,Compression_50,Compression,50,16,aHash,0,100.0
logos,7,Compression_50,Compression,50,16,dHash,13,94.921875
logos,7,Compression_50,Compression,50,24,aHash,2,99.65277777777777
logos,7,Compression_50,Compression,50,24,dHash,20,96.52777777777777
logos,7,Compression_50,Compression,50,32,aHash,2,99.8046875
logos,7,Compression_50,Compression,50,32,dHash,42,95.8984375
logos,7,Compression_25,Compression,25,4,aHash,0,100.0
logos,7,Compression_25,Compression,25,4,dHash,0,100.0
logos,7,Compression_25,Compression,25,6,aHash,0,100.0
logos,7,Compression_25,Compression,25,6,dHash,1,97.22222222222223
logos,7,Compression_25,Compression,25,8,aHash,1,98.4375
logos,7,Compression_25,Compression,25,8,dHash,1,98.4375
logos,7,Compression_25,Compression,25,12,aHash,0,100.0
logos,7,Compression_25,Compression,25,12,dHash,3,97.91666666666667
logos,7,Compression_25,Compression,25,16,aHash,0,100.0
logos,7,Compression_25,Compression,25,16,dHash,11,95.703125
logos,7,Compression_25,Compression,25,24,aHash,0,100.0
logos,7,Compression_25,Compression,25,24,dHash,27,95.3125
logos,7,Compression_25,Compression,25,32,aHash,1,99.90234375
logos,7,Compression_25,Compression,25,32,dHash,52,94.921875
logos,7,Compression_10,Compression,10,4,aHash,0,100.0
logos,7,Compression_10,Compression,10,4,dHash,0,100.0
logos,7,Compression_10,Compression,10,6,aHash,0,100.0
logos,7,Compression_10,Compression,10,6,dHash,2,94.44444444444444
logos,7,Compression_10,Compression,10,8,aHash,0,100.0
logos,7,Compression_10,Compression,10,8,dHash,4,93.75
logos,7,Compression_10,Compression,10,12,aHash,1,99.30555555555556
logos,7,Compression_10,Compression,10,12,dHash,9,93.75
