Categorie,Image_ID,Attaque_Complete,Type_Attaque,Intensite,Algorithme,Param_binbits,Distance,Similarite_Pct
cars,24,Occlusion_25,Occlusion,25,colorHash,5,11.0,84.28571428571429
cars,24,Occlusion_25,Occlusion,25,colorHash,6,14.0,83.33333333333334
cars,24,Occlusion_50,Occlusion,50,colorHash,2,3.0,89.28571428571429
cars,24,Occlusion_50,Occlusion,50,colorHash,3,6.0,85.71428571428572
cars,24,Occlusion_50,Occlusion,50,colorHash,4,8.0,85.71428571428572
cars,24,Occlusion_50,Occlusion,50,colorHash,5,13.0,81.42857142857143
cars,24,Occlusion_50,Occlusion,50,colorHash,6,15.0,82.14285714285714
cars,24,Occlusion_75,Occlusion,75,colorHash,2,6.0,78.57142857142857
cars,24,Occlusion_75,Occlusion,75,colorHash,3,6.0,85.71428571428572
cars,24,Occlusion_75,Occlusion,75,colorHash,4,9.0,83.92857142857143
cars,24,Occlusion_75,Occlusion,75,colorHash,5,13.0,81.42857142857143
cars,24,Occlusion_75,Occlusion,75,colorHash,6,20.0,76.19047619047619
cars,25,Original,Original,0,colorHash,2,0.0,100.0
cars,25,Original,Original,0,colorHash,3,0.0,100.0
cars,25,Original,Original,0,colorHash,4,0.0,100.0
cars,25,Original,Original,0,colorHash,5,0.0,100.0
cars,25,Original,Original,0,colorHash,6,0.0,100.0
cars,25,Compression_90,Compression,90,colorHash,2,0.0,100.0
cars,25,Compression_90,Compression,90,colorHash,3,0.0,100.0
cars,25,Compression_90,Compression,90,colorHash,4,0.0,100.0
cars,25,Compression_90,Compression,90,colorHash,5,0.0,100.0
cars,25,Compression_90,Compression,90,colorHash,6,1.0,98.80952380952381
cars,25,Compression_75,Compression,75,colorHash,2,0.0,100.0
cars,25,Compression_75,Compression,75,colorHash,3,0.0,100.0
cars,25,Compression_75,Compression,75,colorHash,4,0.0,100.0
cars,25,Compression_75,Compression,75,colorHash,5,0.0,100.0
cars,25,Compression_75,Compression,75,colorHash,6,1.0,98.80952380952381
cars,25,Compression_50,Compression,50,colorHash,2,0.0,100.0
cars,25,Compression_50,Compression,50,colorHash,3,0.0,100.0
cars,25,Compression_50,Compression,50,colorHash,4,0.0,100.0
cars,25,Compression_50,Compression,50,colorHash,5,1.0,98.57142857142857
cars,25,Compression_50,Compression,50,colorHash,6,3.0,96.42857142857143
cars,25,Compression_25,Compression,25,colorHash,2,0.0,100.0
cars,25,Compression_25,Compression,25,colorHash,3,0.0,100.0
cars,25,Compression_25,Compression,25,colorHash,4,0.0,100.0
cars,25,Compression_25,Compression,25,colorHash,5,0.0,100.0
cars,25,Compression_25,Compression,25,colorHash,6,1.0,98.80952380952381
cars,25,Compression_10,Compression,10,colorHash,2,0.0,100.0
cars,25,Compression_10,Compression,10,colorHash,3,0.0,100.0
cars,25,Compression_10,Compression,10,colorHash,4,1.0,98.21428571428571
cars,25,Compression_10,Compression,10,colorHash,5,2.0,97.14285714285714
cars,25,Compression_10,Compression,10,colorHash,6,5.0,94.04761904761905
cars,25,Resize_50,Resize,50,colorHash,2,0.0,100.0
cars,25,Resize_50,Resize,50,colorHash,3,0.0,100.0
cars,25,Resize_50,Resize,50,colorHash,4,0.0,100.0
cars,25,Resize_50,Resize,50,colorHash,5,0.0,100.0
cars,25,Resize_50,Resize,50,colorHash,6,0.0,100.0
cars,25,Resize_75,Resize,75,colorHash,2,0.0,100.0
cars,25,Resize_75,Resize,75,colorHash,3,0.0,100.0
cars,25,Resize_75,Resize,75,colorHash,4,0.0,100.0
cars,25,Resize_75,Resize,75,colorHash,5,1.0,98.57142857142857
cars,25,Resize_75,Resize,75,colorHash,6,3.0,96.42857142857143
cars,25,Resize_90,Resize,90,colorHash,2,0.0,100.0
cars,25,Resize_90,Resize,90,colorHash,3,1.0,97.61904761904762
cars,25,Resize_90,Resize,90,colorHash,4,1.0,98.21428571428571
cars,25,Resize_90,Resize,90,colorHash,5,1.0,98.57142857142857
cars,25,Resize_90,Resize,90,colorHash,6,4.0,95.23809523809524
cars,25,Downscale_50,Downscale,50,colorHash,2,0.0,100.0
cars,25,Downscale_50,Downscale,50,colorHash,3,0.0,100.0
cars,25,Downscale_50,Downscale,50,colorHash,4,0.0,100.0
cars,25,Downscale_50,Downscale,50,colorHash,5,0.0,100.0
cars,25,Downscale_50,Downscale,50,colorHash,6,2.0,97.61904761904762
cars,25,Downscale_75,Downscale,75,colorHash,2,0.0,100.0
cars,25,Downscale_75,Downscale,75,colorHash,3,0.0,100.0
cars,25,Downscale_75,Downscale,75,colorHash,4,0.0,100.0
cars,25,Downscale_75,Downscale,75,colorHash,5,0.0,100.0
cars,25,Downscale_75,Downscale,75,colorHash,6,2.0,97.61904761904762
cars,25,Downscale_90,Downscale,90,colorHash,2,0.0,100.0
cars,25,Downscale_90,Downscale,90,colorHash,3,3.0,92.85714285714286
cars,25,Downscale_90,Downscale,90,colorHash,4,4.0,92.85714285714286
cars,25,Downscale_90,Downscale,90,colorHash,5,6.0,91.42857142857143
cars,25,Downscale_90,Downscale,90,colorHash,6,8.0,90.47619047619048
cars,25,Occlusion_10,Occlusion,10,colorHash,2,0.0,100.0
cars,25,Occlusion_10,Occlusion,10,colorHash,3,2.0,95.23809523809524
cars,25,Occlusion_10,Occlusion,10,colorHash,4,3.0,94.64285714285714
cars,25,Occlusion_10,Occlusion,10,colorHash,5,6.0,91.42857142857143
cars,25,Occlusion_10,Occlusion,10,colorHash,6,11.0,86.9047619047619
cars,25,Occlusion_25,Occlusion,25,colorHash,2,1.0,96.42857142857143
cars,25,Occlusion_25,Occlusion,25,colorHash,3,3.0,92.85714285714286
cars,25,Occlusion_25,Occlusion,25,colorHash,4,7.0,87.5
cars,25,Occlusion_25,Occlusion,25,colorHash,5,7.0,90.0
cars,25,Occlusion_25,Occlusion,25,colorHash,6,15.0,82.14285714285714
cars,25,Occlusion_50,Occlusion,50,colorHash,2,3.0,89.28571428571429
cars,25,Occlusion_50,Occlusion,50,colorHash,3,7.0,83.33333333333334
cars,25,Occlusion_50,Occlusion,50,colorHash,4,5.0,91.07142857142857
cars,25,Occlusion_50,Occlusion,50,colorHash,5,14.0,80.0
cars,25,Occlusion_50,Occlusion,50,colorHash,6,12.0,85.71428571428572
cars,25,Occlusion_75,Occlusion,75,colorHash,2,4.0,85.71428571428572
cars,25,Occlusion_75,Occlusion,75,colorHash,3,6.0,85.71428571428572
cars,25,Occlusion_75,Occlusion,75,colorHash,4,8.0,85.71428571428572
cars,25,Occlusion_75,Occlusion,75,colorHash,5,13.0,81.42857142857143
cars,25,Occlusion_75,Occlusion,75,colorHash,6,17.0,79.76190476190476
cars,26,Original,Original,0,colorHash,2,0.0,100.0
cars,26,Original,Original,0,colorHash,3,0.0,100.0
cars,26,Original,Original,0,colorHash,4,0.0,100.0
cars,26,Original,Original,0,colorHash,5,0.0,100.0
cars,26,Original,Original,0,colorHash,6,0.0,100.0
cars,26,Compression_90,Compression,90,colorHash,2,0.0,100.0
cars,26,Compression_90,Compression,90,colorHash,3,0.0,100.0
cars,26,Compression_90,Compression,90,colorHash,4,0.0,100.0
cars,26,Compression_90,Compression,90,colorHash,5,0.0,100.0
cars,26,Compression_90,Compression,90,colorHash,6,2.0,97.61904761904762
cars,26,Compression_75,Compression,75,colorHash,2,0.0,100.0
cars,26,Compression_75,Compression,75,colorHash,3,0.0,100.0
cars,26,Compression_75,Compression,75,colorHash,4,0.0,100.0
cars,26,Compression_75,Compression,75,colorHash,5,0.0,100.0
cars,26,Compression_75,Compression,75,colorHash,6,1.0,98.80952380952381
cars,26,Compression_50,Compression,50,colorHash,2,0.0,100.0
cars,26,Compression_50,Compression,50,colorHash,3,0.0,100.0
cars,26,Compression_50,Compression,50,colorHash,4,0.0,100.0
cars,26,Compression_50,Compression,50,colorHash,5,0.0,100.0
cars,26,Compression_50,Compression,50,colorHash,6,2.0,97.61904761904762
cars,26,Compression_25,Compression,25,colorHash,2,0.0,100.0
cars,26,Compression_25,Compression,25,colorHash,3,0.0,100.0
cars,26,Compression_25,Compression,25,colorHash,4,0.0,100.0
cars,26,Compression_25,Compression,25,colorHash,5,0.0,100.0
cars,26,Compression_25,Compression,25,colorHash,6,3.0,96.42857142857143
cars,26,Compression_10,Compression,10,colorHash,2,0.0,100.0
cars,26,Compression_10,Compression,10,colorHash,3,0.0,100.0
cars,26,Compression_10,Compression,10,colorHash,4,1.0,98.21428571428571
cars,26,Compression_10,Compression,10,colorHash,5,2.0,97.14285714285714
cars,26,Compression_10,Compression,10,colorHash,6,6.0,92.85714285714286
cars,26,Resize_50,Resize,50,colorHash,2,0.0,100.0
cars,26,Resize_50,Resize,50,colorHash,3,0.0,100.0
cars,26,Resize_50,Resize,50,colorHash,4,0.0,100.0
cars,26,Resize_50,Resize,50,colorHash,5,0.0,100.0
cars,26,Resize_50,Resize,50,colorHash,6,1.0,98.80952380952381
cars,26,Resize_75,Resize,75,colorHash,2,0.0,100.0
cars,26,Resize_75,Resize,75,colorHash,3,0.0,100.0
cars,26,Resize_75,Resize,75,colorHash,4,0.0,100.0
cars,26,Resize_75,Resize,75,colorHash,5,0.0,100.0
cars,26,Resize_75,Resize,75,colorHash,6,1.0,98.80952380952381
cars,26,Resize_90,Resize,90,colorHash,2,0.0,100.0
cars,26,Resize_90,Resize,90,colorHash,3,0.0,100.0
cars,26,Resize_90,Resize,90,colorHash,4,0.0,100.0
cars,26,Resize_90,Resize,90,colorHash,5,3.0,95.71428571428571
cars,26,Resize_90,Resize,90,colorHash,6,3.0,96.42857142857143
cars,26,Downscale_50,Downscale,50,colorHash,2,0.0,100.0
cars,26,Downscale_50,Downscale,50,colorHash,3,0.0,100.0
cars,26,Downscale_50,Downscale,50,colorHash,4,0.0,100.0
cars,26,Downscale_50,Downscale,50,colorHash,5,0.0,100.0
cars,26,Downscale_50,Downscale,50,colorHash,6,2.0,97.61904761904762
cars,26,Downscale_75,Downscale,75,colorHash,2,0.0,100.0
cars,26,Downscale_75,Downscale,75,colorHash,3,0.0,100.0
cars,26,Downscale_75,Downscale,75,colorHash,4,0.0,100.0
cars,26,Downscale_75,Downscale,75,colorHash,5,0.0,100.0
cars,26,Downscale_75,Downscale,75,colorHash,6,3.0,96.42857142857143
cars,26,Downscale_90,Downscale,90,colorHash,2,0.0,100.0
cars,26,Downscale_90,Downscale,90,colorHash,3,0.0,100.0
cars,26,Downscale_90,Downscale,90,colorHash,4,0.0,100.0
cars,26,Downscale_90,Downscale,90,colorHash,5,3.0,95.71428571428571
cars,26,Downscale_90,Downscale,90,colorHash,6,5.0,94.04761904761905
cars,26,Occlusion_10,Occlusion,10,colorHash,2,1.0,96.42857142857143
cars,26,Occlusion_10,Occlusion,10,colorHash,3,4.0,90.47619047619048
cars,26,Occlusion_10,Occlusion,10,colorHash,4,5.0,91.07142857142857
cars,26,Occlusion_10,Occlusion,10,colorHash,5,3.0,95.71428571428571
cars,26,Occlusion_10,Occlusion,10,colorHash,6,4.0,95.23809523809524
cars,26,Occlusion_25,Occlusion,25,colorHash,2,3.0,89.28571428571429
cars,26,Occlusion_25,Occlusion,25,colorHash,3,5.0,88.0952380952381
cars,26,Occlusion_25,Occlusion,25,colorHash,4,7.0,87.5
cars,26,Occlusion_25,Occlusion,25,colorHash,5,5.0,92.85714285714286
cars,26,Occlusion_25,Occlusion,25,colorHash,6,8.0,90.47619047619048
cars,26,Occlusion_50,Occlusion,50,colorHash,2,4.0,85.71428571428572
cars,26,Occlusion_50,Occlusion,50,colorHash,3,4.0,90.47619047619048
cars,26,Occlusion_50,Occlusion,50,colorHash,4,9.0,83.92857142857143
cars,26,Occlusion_50,Occlusion,50,colorHash,5,10.0,85.71428571428572
cars,26,Occlusion_50,Occlusion,50,colorHash,6,10.0,88.0952380952381
cars,26,Occlusion_75,Occlusion,75,colorHash,2,3.0,89.28571428571429
cars,26,Occlusion_75,Occlusion,75,colorHash,3,3.0,92.85714285714286
cars,26,Occlusion_75,Occlusion,75,colorHash,4,6.0,89.28571428571429
cars,26,Occlusion_75,Occlusion,75,colorHash,5,9.0,87.14285714285714
cars,26,Occlusion_75,Occlusion,75,colorHash,6,12.0,85.71428571428572
cars,27,Original,Original,0,colorHash,2,0.0,100.0
cars,27,Original,Original,0,colorHash,3,0.0,100.0
cars,27,Original,Original,0,colorHash,4,0.0,100.0
cars,27,Original,Original,0,colorHash,5,0.0,100.0
cars,27,Original,Original,0,colorHash,6,0.0,100.0
cars,27,Compression_90,Compression,90,colorHash,2,0.0,100.0
cars,27,Compression_90,Compression,90,colorHash,3,0.0,100.0
cars,27,Compression_90,Compression,90,colorHash,4,0.0,100.0
cars,27,Compression_90,Compression,90,colorHash,5,0.0,100.0
cars,27,Compression_90,Compression,90,colorHash,6,0.0,100.0
cars,27,Compression_75,Compression,75,colorHash,2,0.0,100.0
cars,27,Compression_75,Compression,75,colorHash,3,0.0,100.0
cars,27,Compression_75,Compression,75,colorHash,4,0.0,100.0
cars,27,Compression_75,Compression,75,colorHash,5,0.0,100.0
cars,27,Compression_75,Compression,75,colorHash,6,0.0,100.0
cars,27,Compression_50,Compression,50,colorHash,2,0.0,100.0
cars,27,Compression_50,Compression,50,colorHash,3,0.0,100.0
cars,27,Compression_50,Compression,50,colorHash,4,0.0,100.0
cars,27,Compression_50,Compression,50,colorHash,5,0.0,100.0
cars,27,Compression_50,Compression,50,colorHash,6,0.0,100.0
cars,27,Compression_25,Compression,25,colorHash,2,0.0,100.0
cars,27,Compression_25,Compression,25,colorHash,3,0.0,100.0
cars,27,Compression_25,Compression,25,colorHash,4,0.0,100.0
cars,27,Compression_25,Compression,25,colorHash,5,0.0,100.0
cars,27,Compression_25,Compression,25,colorHash,6,0.0,100.0
cars,27,Compression_10,Compression,10,colorHash,2,0.0,100.0
cars,27,Compression_10,Compression,10,colorHash,3,0.0,100.0
cars,27,Compression_10,Compression,10,colorHash,4,1.0,98.21428571428571
cars,27,Compression_10,Compression,10,colorHash,5,4.0,94.28571428571429
cars,27,Compression_10,Compression,10,colorHash,6,4.0,95.23809523809524
cars,27,Resize_50,Resize,50,colorHash,2,0.0,100.0
cars,27,Resize_50,Resize,50,colorHash,3,0.0,100.0
cars,27,Resize_50,Resize,50,colorHash,4,0.0,100.0
cars,27,Resize_50,Resize,50,colorHash,5,0.0,100.0
cars,27,Resize_50,Resize,50,colorHash,6,0.0,100.0
cars,27,Resize_75,Resize,75,colorHash,2,0.0,100.0
cars,27,Resize_75,Resize,75,colorHash,3,0.0,100.0
cars,27,Resize_75,Resize,75,colorHash,4,0.0,100.0
cars,27,Resize_75,Resize,75,colorHash,5,0.0,100.0
cars,27,Resize_75,Resize,75,colorHash,6,0.0,100.0
cars,27,Resize_90,Resize,90,colorHash,2,0.0,100.0
cars,27,Resize_90,Resize,90,colorHash,3,0.0,100.0
cars,27,Resize_90,Resize,90,colorHash,4,2.0,96.42857142857143
cars,27,Resize_90,Resize,90,colorHash,5,4.0,94.28571428571429
cars,27,Resize_90,Resize,90,colorHash,6,3.0,96.42857142857143
cars,27,Downscale_50,Downscale,50,colorHash,2,0.0,100.0
cars,27,Downscale_50,Downscale,50,colorHash,3,0.0,100.0
cars,27,Downscale_50,Downscale,50,colorHash,4,0.0,100.0
cars,27,Downscale_50,Downscale,50,colorHash,5,0.0,100.0
cars,27,Downscale_50,Downscale,50,colorHash,6,0.0,100.0
cars,27,Downscale_75,Downscale,75,colorHash,2,0.0,100.0
cars,27,Downscale_75,Downscale,75,colorHash,3,0.0,100.0
cars,27,Downscale_75,Downscale,75,colorHash,4,1.0,98.21428571428571
cars,27,Downscale_75,Downscale,75,colorHash,5,2.0,97.14285714285714
cars,27,Downscale_75,Downscale,75,colorHash,6,1.0,98.80952380952381
cars,27,Downscale_90,Downscale,90,colorHash,2,0.0,100.0
cars,27,Downscale_90,Downscale,90,colorHash,3,1.0,97.61904761904762
cars,27,Downscale_90,Downscale,90,colorHash,4,3.0,94.64285714285714
cars,27,Downscale_90,Downscale,90,colorHash,5,4.0,94.28571428571429
cars,27,Downscale_90,Downscale,90,colorHash,6,4.0,95.23809523809524
cars,27,Occlusion_10,Occlusion,10,colorHash,2,0.0,100.0
cars,27,Occlusion_10,Occlusion,10,colorHash,3,2.0,95.23809523809524
cars,27,Occlusion_10,Occlusion,10,colorHash,4,5.0,91.07142857142857
cars,27,Occlusion_10,Occlusion,10,colorHash,5,8.0,88.57142857142857
cars,27,Occlusion_10,Occlusion,10,colorHash,6,5.0,94.04761904761905
cars,27,Occlusion_25,Occlusion,25,colorHash,2,2.0,92.85714285714286
cars,27,Occlusion_25,Occlusion,25,colorHash,3,4.0,90.47619047619048
cars,27,Occlusion_25,Occlusion,25,colorHash,4,6.0,89.28571428571429
cars,27,Occlusion_25,Occlusion,25,colorHash,5,7.0,90.0
cars,27,Occlusion_25,Occlusion,25,colorHash,6,6.0,92.85714285714286
cars,27,Occlusion_50,Occlusion,50,colorHash,2,2.0,92.85714285714286
cars,27,Occlusion_50,Occlusion,50,colorHash,3,6.0,85.71428571428572
cars,27,Occlusion_50,Occlusion,50,colorHash,4,7.0,87.5
cars,27,Occlusion_50,Occlusion,50,colorHash,5,9.0,87.14285714285714
cars,27,Occlusion_50,Occlusion,50,colorHash,6,11.0,86.9047619047619
cars,27,Occlusion_75,Occlusion,75,colorHash,2,3.0,89.28571428571429
cars,27,Occlusion_75,Occlusion,75,colorHash,3,5.0,88.0952380952381
cars,27,Occlusion_75,Occlusion,75,colorHash,4,8.0,85.71428571428572
cars,27,Occlusion_75,Occlusion,75,colorHash,5,12.0,82.85714285714286
cars,27,Occlusion_75,Occlusion,75,colorHash,6,14.0,83.33333333333334
cars,28,Original,Original,0,colorHash,2,0.0,100.0
cars,28,Original,Original,0,colorHash,3,0.0,100.0
cars,28,Original,Original,0,colorHash,4,0.0,100.0
cars,28,Original,Original,0,colorHash,5,0.0,100.0
cars,28,Original,Original,0,colorHash,6,0.0,100.0
cars,28,Compression_90,Compression,90,colorHash,2,0.0,100.0
cars,28,Compression_90,Compression,90,colorHash,3,0.0,100.0
cars,28,Compression_90,Compression,90,colorHash,4,0.0,100.0
cars,28,Compression_90,Compression,90,colorHash,5,1.0,98.57142857142857
cars,28,Compression_90,Compression,90,colorHash,6,1.0,98.80952380952381
cars,28,Compression_75,Compression,75,colorHash,2,0.0,100.0
cars,28,Compression_75,Compression,75,colorHash,3,0.0,100.0
cars,28,Compression_75,Compression,75,colorHash,4,0.0,100.0
cars,28,Compression_75,Compression,75,colorHash,5,1.0,98.57142857142857
cars,28,Compression_75,Compression,75,colorHash,6,1.0,98.80952380952381
cars,28,Compression_50,Compression,50,colorHash,2,0.0,100.0
cars,28,Compression_50,Compression,50,colorHash,3,0.0,100.0
cars,28,Compression_50,Compression,50,colorHash,4,0.0,100.0
cars,28,Compression_50,Compression,50,colorHash,5,0.0,100.0
cars,28,Compression_50,Compression,50,colorHash,6,1.0,98.80952380952381
cars,28,Compression_25,Compression,25,colorHash,2,0.0,100.0
cars,28,Compression_25,Compression,25,colorHash,3,0.0,100.0
cars,28,Compression_25,Compression,25,colorHash,4,0.0,100.0
cars,28,Compression_25,Compression,25,colorHash,5,1.0,98.57142857142857
cars,28,Compression_25,Compression,25,colorHash,6,1.0,98.80952380952381
cars,28,Compression_10,Compression,10,colorHash,2,1.0,96.42857142857143
cars,28,Compression_10,Compression,10,colorHash,3,1.0,97.61904761904762
cars,28,Compression_10,Compression,10,colorHash,4,3.0,94.64285714285714
cars,28,Compression_10,Compression,10,colorHash,5,8.0,88.57142857142857
cars,28,Compression_10,Compression,10,colorHash,6,10.0,88.0952380952381
cars,28,Resize_50,Resize,50,colorHash,2,0.0,100.0
cars,28,Resize_50,Resize,50,colorHash,3,0.0,100.0
cars,28,Resize_50,Resize,50,colorHash,4,0.0,100.0
cars,28,Resize_50,Resize,50,colorHash,5,1.0,98.57142857142857
cars,28,Resize_50,Resize,50,colorHash,6,1.0,98.80952380952381
cars,28,Resize_75,Resize,75,colorHash,2,0.0,100.0
cars,28,Resize_75,Resize,75,colorHash,3,0.0,100.0
cars,28,Resize_75,Resize,75,colorHash,4,0.0,100.0
cars,28,Resize_75,Resize,75,colorHash,5,1.0,98.57142857142857
cars,28,Resize_75,Resize,75,colorHash,6,1.0,98.80952380952381
cars,28,Resize_90,Resize,90,colorHash,2,0.0,100.0
cars,28,Resize_90,Resize,90,colorHash,3,0.0,100.0
cars,28,Resize_90,Resize,90,colorHash,4,0.0,100.0
cars,28,Resize_90,Resize,90,colorHash,5,0.0,100.0
cars,28,Resize_90,Resize,90,colorHash,6,2.0,97.61904761904762
cars,28,Downscale_50,Downscale,50,colorHash,2,0.0,100.0
cars,28,Downscale_50,Downscale,50,colorHash,3,0.0,100.0
cars,28,Downscale_50,Downscale,50,colorHash,4,0.0,100.0
cars,28,Downscale_50,Downscale,50,colorHash,5,0.0,100.0
cars,28,Downscale_50,Downscale,50,colorHash,6,0.0,100.0
cars,28,Downscale_75,Downscale,75,colorHash,2,0.0,100.0
cars,28,Downscale_75,Downscale,75,colorHash,3,0.0,100.0
cars,28,Downscale_75,Downscale,75,colorHash,4,0.0,100.0
cars,28,Downscale_75,Downscale,75,colorHash,5,0.0,100.0
cars,28,Downscale_75,Downscale,75,colorHash,6,0.0,100.0
cars,28,Downscale_90,Downscale,90,colorHash,2,0.0,100.0
cars,28,Downscale_90,Downscale,90,colorHash,3,0.0,100.0
cars,28,Downscale_90,Downscale,90,colorHash,4,0.0,100.0
cars,28,Downscale_90,Downscale,90,colorHash,5,0.0,100.0
cars,28,Downscale_90,Downscale,90,colorHash,6,4.0,95.23809523809524
cars,28,Occlusion_10,Occlusion,10,colorHash,2,0.0,100.0
cars,28,Occlusion_10,Occlusion,10,colorHash,3,0.0,100.0
cars,28,Occlusion_10,Occlusion,10,colorHash,4,2.0,96.42857142857143
cars,28,Occlusion_10,Occlusion,10,colorHash,5,2.0,97.14285714285714
cars,28,Occlusion_10,Occlusion,10,colorHash,6,3.0,96.42857142857143
cars,28,Occlusion_25,Occlusion,25,colorHash,2,2.0,92.85714285714286
cars,28,Occlusion_25,Occlusion,25,colorHash,3,3.0,92.85714285714286
cars,28,Occlusion_25,Occlusion,25,colorHash,4,3.0,94.64285714285714
cars,28,Occlusion_25,Occlusion,25,colorHash,5,1.0,98.57142857142857
cars,28,Occlusion_25,Occlusion,25,colorHash,6,3.0,96.42857142857143
cars,28,Occlusion_50,Occlusion,50,colorHash,2,2.0,92.85714285714286
cars,28,Occlusion_50,Occlusion,50,colorHash,3,5.0,88.0952380952381
cars,28,Occlusion_50,Occlusion,50,colorHash,4,4.0,92.85714285714286
cars,28,Occlusion_50,Occlusion,50,colorHash,5,6.0,91.42857142857143
cars,28,Occlusion_50,Occlusion,50,colorHash,6,7.0,91.66666666666667
cars,28,Occlusion_75,Occlusion,75,colorHash,2,4.0,85.71428571428572
cars,28,Occlusion_75,Occlusion,75,colorHash,3,6.0,85.71428571428572
cars,28,Occlusion_75,Occlusion,75,colorHash,4,4.0,92.85714285714286
cars,28,Occlusion_75,Occlusion,75,colorHash,5,6.0,91.42857142857143
cars,28,Occlusion_75,Occlusion,75,colorHash,6,4.0,95.23809523809524
cars,29,Original,Original,0,colorHash,2,0.0,100.0
cars,29,Original,Original,0,colorHash,3,0.0,100.0
cars,29,Original,Original,0,colorHash,4,0.0,100.0
cars,29,Original,Original,0,colorHash,5,0.0,100.0
cars,29,Original,Original,0,colorHash,6,0.0,100.0
cars,29,Compression_90,Compression,90,colorHash,2,0.0,100.0
cars,29,Compression_90,Compression,90,colorHash,3,0.0,100.0
cars,29,Compression_90,Compression,90,colorHash,4,0.0,100.0
cars,29,Compression_90,Compression,90,colorHash,5,0.0,100.0
cars,29,Compression_90,Compression,90,colorHash,6,0.0,100.0
cars,29,Compression_75,Compression,75,colorHash,2,0.0,100.0
cars,29,Compression_75,Compression,75,colorHash,3,0.0,100.0
cars,29,Compression_75,Compression,75,colorHash,4,0.0,100.0
cars,29,Compression_75,Compression,75,colorHash,5,1.0,98.57142857142857
cars,29,Compression_75,Compression,75,colorHash,6,5.0,94.04761904761905
cars,29,Compression_50,Compression,50,colorHash,2,1.0,96.42857142857143
cars,29,Compression_50,Compression,50,colorHash,3,1.0,97.61904761904762
cars,29,Compression_50,Compression,50,colorHash,4,2.0,96.42857142857143
cars,29,Compression_50,Compression,50,colorHash,5,3.0,95.71428571428571
cars,29,Compression_50,Compression,50,colorHash,6,6.0,92.85714285714286
cars,29,Compression_25,Compression,25,colorHash,2,1.0,96.42857142857143
cars,29,Compression_25,Compression,25,colorHash,3,1.0,97.61904761904762
cars,29,Compression_25,Compression,25,colorHash,4,2.0,96.42857142857143
cars,29,Compression_25,Compression,25,colorHash,5,7.0,90.0
cars,29,Compression_25,Compression,25,colorHash,6,6.0,92.85714285714286
cars,29,Compression_10,Compression,10,colorHash,2,3.0,89.28571428571429
cars,29,Compression_10,Compression,10,colorHash,3,5.0,88.0952380952381
cars,29,Compression_10,Compression,10,colorHash,4,7.0,87.5
cars,29,Compression_10,Compression,10,colorHash,5,12.0,82.85714285714286
cars,29,Compression_10,Compression,10,colorHash,6,16.0,80.95238095238095
cars,29,Resize_50,Resize,50,colorHash,2,1.0,96.42857142857143
cars,29,Resize_50,Resize,50,colorHash,3,1.0,97.61904761904762
cars,29,Resize_50,Resize,50,colorHash,4,1.0,98.21428571428571
cars,29,Resize_50,Resize,50,colorHash,5,2.0,97.14285714285714
cars,29,Resize_50,Resize,50,colorHash,6,5.0,94.04761904761905
cars,29,Resize_75,Resize,75,colorHash,2,0.0,100.0
cars,29,Resize_75,Resize,75,colorHash,3,0.0,100.0
cars,29,Resize_75,Resize,75,colorHash,4,0.0,100.0
cars,29,Resize_75,Resize,75,colorHash,5,0.0,100.0
cars,29,Resize_75,Resize,75,colorHash,6,2.0,97.61904761904762
cars,29,Resize_90,Resize,90,colorHash,2,1.0,96.42857142857143
cars,29,Resize_90,Resize,90,colorHash,3,3.0,92.85714285714286
cars,29,Resize_90,Resize,90,colorHash,4,3.0,94.64285714285714
cars,29,Resize_90,Resize,90,colorHash,5,8.0,88.57142857142857
cars,29,Resize_90,Resize,90,colorHash,6,9.0,89.28571428571429
cars,29,Downscale_50,Downscale,50,colorHash,2,1.0,96.42857142857143
cars,29,Downscale_50,Downscale,50,colorHash,3,1.0,97.61904761904762
cars,29,Downscale_50,Downscale,50,colorHash,4,1.0,98.21428571428571
cars,29,Downscale_50,Downscale,50,colorHash,5,4.0,94.28571428571429
cars,29,Downscale_50,Downscale,50,colorHash,6,7.0,91.66666666666667
cars,29,Downscale_75,Downscale,75,colorHash,2,1.0,96.42857142857143
cars,29,Downscale_75,Downscale,75,colorHash,3,1.0,97.61904761904762
cars,29,Downscale_75,Downscale,75,colorHash,4,2.0,96.42857142857143
cars,29,Downscale_75,Downscale,75,colorHash,5,4.0,94.28571428571429
cars,29,Downscale_75,Downscale,75,colorHash,6,6.0,92.85714285714286
cars,29,Downscale_90,Downscale,90,colorHash,2,1.0,96.42857142857143
cars,29,Downscale_90,Downscale,90,colorHash,3,3.0,92.85714285714286
cars,29,Downscale_90,Downscale,90,colorHash,4,3.0,94.64285714285714
cars,29,Downscale_90,Downscale,90,colorHash,5,8.0,88.57142857142857
cars,29,Downscale_90,Downscale,90,colorHash,6,8.0,90.47619047619048
cars,29,Occlusion_10,Occlusion,10,colorHash,2,1.0,96.42857142857143
cars,29,Occlusion_10,Occlusion,10,colorHash,3,2.0,95.23809523809524
cars,29,Occlusion_10,Occlusion,10,colorHash,4,2.0,96.42857142857143
cars,29,Occlusion_10,Occlusion,10,colorHash,5,3.0,95.71428571428571
cars,29,Occlusion_10,Occlusion,10,colorHash,6,2.0,97.61904761904762
